model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.17748290300369263,"[1.3929788110544905e-05, 0.03471441939473152, 0.0036946595646440983, 0.002960887737572193, 0.7811331748962402]","""peach""

---

Trans",False,0,False,0,"Speaker1: Okay, an extremely
Speaker1: almost ostentatiously handsome male
Speaker1: person who is in movies,
Speaker1: who is a action hero most of the time.
Speaker0: Oh uh The Rock
Speaker1: No
Speaker0: No uh
Speaker1: Think
Speaker0: Current, is he current?
Speaker1: Er ish
Speaker0: Okay, oh man.
Speaker1: His last name is what you find in the core of a uh peach or any other",Brad Pitt,"['American', 'Actor', 'Blonde', 'Troy', 'Jennifer Aniston']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.3814730644226074,"[0.0009272225433960557, 0.5720945596694946, 0.024016013368964195, 0.010384267196059227, 0.011104870587587357]","""Astronomy""

---",False,0,True,1,"Speaker0: Okay.
Speaker0: All right. So, this is
Speaker0: the um
Speaker0: the study of um It's the It's a
Speaker0: the the the study of the area that's way above the Earth.
Speaker0: That involves other um
Speaker1: Oh, uh
Speaker0: things that are out there.",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.40479469299316406,"[0.12107235193252563, 0.06290587037801743, 0.3963826596736908, 0.014805990271270275, 3.8449896237580106e-05]","""Breakout""

---",True,1,False,0,"Speaker0: Astronomy, astronomy?
Speaker1: Yeah.
Speaker1: Okay, um.
Speaker1: All right.
Speaker1: This uh, if somebody breaks out of jail,
Speaker1: this is uh, the verb
Speaker1: that this is a verb um, that they if they
Speaker0: It breaks out of
Speaker1: Yeah, if they break out of jail, or if they break out of like, some sort of containment um, a prisoner
Speaker0: Breaks out of jail?
Speaker1: has
Speaker1: Yeah.",Escape,"['Flee', 'Stay', 'Disappear', 'Fast', 'Run']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.8902865052223206,"[0.026484785601496696, 0.01845902018249035, 0.007121250499039888, 0.05761643126606941, 3.197278783773072e-05]","""Snore""

---",True,1,True,1,"Speaker0: Escaped.
Speaker1: Yes.
Speaker1: Good. All right, um
Speaker0: Sweet.
Speaker1: Let's see.
Speaker1: All right.
Speaker1: And
Speaker1: um
Speaker0: Oh gosh.
Speaker1: This is
Speaker1: Yeah, it Yeah, let's see
Speaker1: Oh okay, all right. So, this is um uh when somebody is uh laying in bed resting and they make a loud kind of an ongoing noise.
Speaker1: While they're in bed resting.",Snore,"['Night', 'Noise', 'Nose', 'Sleep', 'Disturb']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.8447473645210266,"[0.049922771751880646, 0.03717847168445587, 0.0009193308069370687, 0.06717439740896225, 5.770474308519624e-05]","""Speaker0: What?
Speaker",True,1,False,0,"Speaker1: this. What? All right, all right, so.
Speaker0: What?
Speaker1: Uh, this uh, this young man
Speaker1: um, is a very well-known singer,
Speaker1: who was kind of a heart-throb. Hm, he, I mean, he's still active, but like 10 years ago, like, all of the girls were crazy about this guy.
Speaker0: Okay.",Justin Bieber,"['Famous', 'Canadian', 'Youtube', 'Teenager', 'Pop']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.1156943142414093,"[0.02242070995271206, 0.11245466023683548, 0.06147110089659691, 0.4513370096683502, 0.2366221845149994]","""Spaghetti""

---",False,0,False,0,"Speaker1: Okay.
Speaker1: Um, yeah. So, if you're going to have
Speaker0: Uh, it's all I've got.
Speaker1: Yeah, we're good.
Speaker1: So, um.
Speaker1: Uh, sometimes this is This is something that might be balanced Uh, you might have a couple of these balanced on top of a pile of spaghetti.
Speaker1: Uh, it's a
Speaker1: common Yeah. That's right.",Meat ball,"['Round', 'Food', 'Ball', 'Sauce', 'Pasta']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.0006073118420317769,"[0.4459924101829529, 0.24321335554122925, 0.22850102186203003, 0.0815202072262764, 0.0001657057146076113]","""Speaker1: uh This is",False,0,False,0,"Speaker1: uh This is
Speaker1: a clear
Speaker1: uh frame
Speaker1: in, like, a
Speaker1: house or something, that lets you look",Window,"['Glass', 'Door', 'Building', 'Outside', 'Light']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.16781359910964966,"[0.04693298414349556, 0.44702842831611633, 0.0001105826668208465, 0.056705545634031296, 0.28140875697135925]","""Speaker0: This is where, u",False,0,False,0,"Speaker0: This is where, uh
Speaker0: the US leader
Speaker0: lives.",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,2.5334718884550966e-05,"[0.03813265264034271, 2.8093661512684776e-06, 0.5572482943534851, 0.008352142758667469, 0.3962388038635254]","""Money""

---

Trans",False,0,False,0,"Speaker1: This is a
Speaker1: um
Speaker1: something
Speaker1: you do to earn
Speaker1: money
Speaker1: to earn money.
Speaker1: Well, it's like a noun.
Speaker1: Yeah.",Job,"['Employment', 'Position', 'Career', 'Interview', 'Profession']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.0039925663731992245,"[0.0009154510335065424, 0.5986451506614685, 0.0006516927387565374, 0.22188541293144226, 0.1739097386598587]","""minute""

---

Trans",False,0,False,0,"Speaker0: Ah,
Speaker0: This is
Speaker0: not
Speaker0: The one, but the
Speaker0: Another
Speaker0: way of saying that.
Speaker0: Another way of saying
Speaker0: two.
Speaker0: So, like
Speaker0: hour
Speaker0: minute
Speaker0: You have hours, and then you have minutes, and then you have",Second,"['First', 'Third', 'Count', 'Grade', 'Ordinal']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.34853726625442505,"[0.013141490519046783, 0.013443262316286564, 0.5966761708259583, 0.011001907289028168, 0.017199909314513206]","""Electron""

---",False,0,True,1,"Speaker0: Okay, this is like
Speaker0: when you have like
Speaker0: the slowest
Speaker0: piece in the world is a what?
Speaker0: What makes that matter?
Speaker0: And something in that
Speaker0: has a negative charge.
Speaker0: Yeah.",Electron,"['Atom', 'Particle', 'Molecule', 'Physics', 'Proton']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.5524769425392151,"[0.3498949408531189, 0.006559976376593113, 0.051862023770809174, 0.036299511790275574, 0.0029065751004964113]","""Speaker1: No, World War I",True,1,False,0,"Speaker0: Oh, World War II?",Winston Churchill,"['World War 2', 'England', 'Britain', 'Prime Minister', 'Uk']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.949984610080719,"[0.02842891588807106, 0.004850507713854313, 3.13932264361938e-06, 0.007288116496056318, 0.00944471824914217]","""Speaker1: I'm not saying",True,1,False,0,"Speaker0: Okay, Michael Drayton, Lebron James.",Shaquille O'neal,"['Basketball', 'Kobe', 'Big', 'Sports', 'Kazaam']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.30112186074256897,"[5.095929009257816e-05, 0.11246833950281143, 0.45301148295402527, 9.134637366514653e-05, 0.13325601816177368]","""""

---

Transcript: """,False,0,False,0,,Passport,"['Document', 'Abroad', 'Travel', 'Control', 'Visa']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.09159111976623535,"[0.05832277238368988, 0.029827503487467766, 2.8341096367512364e-06, 0.7061448693275452, 0.11411087214946747]","""Speaker0: oh""

---",False,0,False,0,Speaker0: oh,Podium,"['Winner', 'Champion', 'Platform', 'Competitor', 'Gold']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.00011698416346916929,"[5.764796514995396e-05, 0.014474327675998211, 0.049911029636859894, 0.9076511263847351, 0.027788840234279633]","""""

---

Transcript: """,False,0,False,0,,Green,"['Color', 'Plants', 'Money', 'Broccoli', 'Nature']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.027615362778306007,"[0.34646397829055786, 0.006955510005354881, 0.003554045222699642, 0.6115207076072693, 0.0038904184475541115]","""Speaker0: River?""

---",False,0,False,0,"Speaker0: Wait. What?
Speaker0: River?",Nile,"['River', 'Egypt', 'Moses', 'Crocodile', 'Africa']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.6674864292144775,"[0.0812423899769783, 0.19597499072551727, 1.4361537068907637e-05, 1.5997596847228124e-06, 0.05528010427951813]","""Speaker1: Pizza.""",True,1,False,0,Speaker0: Okay.,Abraham Lincoln,"['Civil War', 'Famous', 'American', 'History', 'Slavery']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.005641902796924114,"[0.8545877933502197, 0.05513888970017433, 0.039337240159511566, 0.03368188813328743, 0.011612290516495705]","""Speaker1: house""

---",False,0,False,0,"Speaker0: green
Speaker0: cottage, house",Greenhouse Gas,"['Carbon Dioxide', 'Atmosphere', 'Energy', 'Thermal', 'Earth']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.23614166676998138,"[0.035158656537532806, 0.6629869341850281, 0.03491248935461044, 0.03078640252351761, 1.387432075716788e-05]","""Speaker0: Wimbledon""",False,0,False,0,"Speaker0: Um, it's a um
Speaker0: Wimbledon.",Tennis,"['Sport', 'Racket', 'Ball', 'Court', 'Net']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.07129880040884018,"[0.07500110566616058, 1.051137860486051e-05, 0.006987522356212139, 0.5120993852615356, 0.3346026837825775]","""Vladimir Putin""

---",False,0,False,0,"Speaker1: um
Speaker1: what
Speaker1: Vladimir Putin
Speaker1: would
Speaker1: talk",Russian Language,"['Slavic', 'Country', 'Speech', 'Moscow', 'Tolstoy']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.232089564204216,"[0.08872195333242416, 0.6134941577911377, 0.008611881174147129, 0.008061309345066547, 0.049021150916814804]","""Speaker1: Um.
Speaker",False,0,False,0,"Speaker1: Um.
Speaker1: This would be someone that you look up to. Someone who
Speaker1: um
Speaker1: Um.",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.8968538045883179,"[0.0004210665647406131, 0.021892990916967392, 1.7315220247837715e-05, 0.07978153973817825, 0.0010332787642255425]","""Nikki Minaj""",True,1,False,0,"Speaker0: um
Speaker0: she was married to Nick Cannon.
Speaker0: Uh She
Speaker0: has um a lot of albums out.
Speaker1: Nikki Minaj
Speaker0: Um she's
Speaker0: Um She's very very very famous. She's like, she's got like an eight octave range or something.",Mariah Carey,"['Christmas', 'Singer', 'American', 'Voice', 'Classic']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.41902458667755127,"[0.006704804953187704, 0.19971592724323273, 0.3582984507083893, 0.01624772697687149, 8.47392493596999e-06]","""friend""

---

Transcript",True,1,False,0,"Speaker1: Um
Speaker1: Someone who
Speaker1: like
Speaker1: you have um your best, your best um
Speaker1: hommies.
Speaker1: You guys have a good
Speaker0: That's friend b b f f um
Speaker1: Yeah. So, you would call that a good
Speaker1: like you have a Yeah. Friend that's
Speaker0: Friend?
Speaker1: Oh
Speaker1: It's like that word
Speaker1: with another word combined. Um",Friendship,"['Comrade', 'Companion', 'Buddy', 'Partner', 'Pal']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.17486396431922913,"[3.794994881900493e-06, 0.04470565542578697, 0.04424699768424034, 0.005865218583494425, 0.7303143739700317]","""Ivy League""

---",False,0,False,0,"Speaker1: I'm sorry.
Speaker1: Um,
Speaker1: Ivy League
Speaker0: Uh, college? uh.
Speaker1: Yeah.
Speaker1: Um.
Speaker0: Harvard?
Speaker1: Harvard?",Harvard University,"['Private', 'College', 'Prestige', 'Institution', 'Massachussetts']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.7230620384216309,"[0.012670610100030899, 0.0009706192649900913, 0.035243161022663116, 0.16875997185707092, 0.05929356813430786]","""President""

---

Trans",True,1,False,0,"Speaker0: Um, leader of
Speaker0: um
Speaker0: uh
Speaker0: Famous for being
Speaker0: um in jail and then once freed
Speaker0: becoming their president.
Speaker0: Um.",Nelson Mandela,"['Prison', 'Unity', 'Apartheid', 'Leader', 'African']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.6126862168312073,"[1.772520249687659e-06, 0.19697575271129608, 5.0203547289129347e-05, 0.1482854187488556, 0.0420006588101387]","""Speaker""

---

Trans",True,1,False,0,"Speaker0: Um, it's the thing that you use when you um are going to talk in front of a large audience.",Microphone,"['Sound', 'Voice', 'Sing', 'Amplify', 'Speak']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.4153262972831726,"[0.0025381639134138823, 0.5283465385437012, 0.02212807536125183, 0.01741953380405903, 0.014241333119571209]","""Space""

---

Transcript",False,0,False,0,"Speaker1: Um.
Speaker1: This would be the study of things um
Speaker1: not on Earth,
Speaker1: but
Speaker1: above it.
Speaker0: Um,
Speaker0: space? Uh.
Speaker1: Yes, what do you What is exactly the study of",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.09606897830963135,"[0.018684495240449905, 0.7687069177627563, 0.10473218560218811, 0.008749324828386307, 0.0030581203754991293]","""Speaker1: Um,
Speaker",False,0,False,0,"Speaker1: Um,
Speaker1: use People used this um
Speaker1: back in the old days when they were fighting, they didn't use guns, they had Yeah.",Sword,"['Steel', 'Weapon', 'Knive', 'Fencing', 'Sable']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.33645856380462646,"[0.42525532841682434, 0.1418490707874298, 0.018944157287478447, 0.009387067519128323, 0.06810586154460907]","""Pineapple""

---",False,0,False,0,"Speaker1: Um, uh, some people put like to put this on their pizza, but I never ever have.
Speaker0: Pineapple?
Speaker1: Uh, no. I have.",Anchovy,"['Sardine', 'Fish', 'Tin', 'Salty', 'Food']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.00014268573431763798,"[0.13489215075969696, 0.5803521275520325, 0.11175553500652313, 0.1728247106075287, 3.2694977562641725e-05]","""Email""

---

Transcript",False,0,False,0,"Speaker0: um
Speaker0: When you wanna send something
Speaker0: to a friend
Speaker0: um but
Speaker0: a lot of people now do emails",Write,"['Paper', 'Pencil', 'Pen', 'Letter', 'Hand']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.5132201313972473,"[5.985011739539914e-05, 0.0008309267577715218, 0.09602586179971695, 0.0297878198325634, 0.36007535457611084]","""Speaker1: I'm not sure",True,1,False,0,"Speaker0: Okay. So, um this is something that you can do for exercise. Um, you listen to sounds when you do this. Um, like at a club. Um.",Dance,"['Move', 'Music', 'Shake', 'Steps', 'Waltz']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.13006755709648132,"[0.689520537853241, 1.0805233614519238e-05, 5.1406714192125946e-05, 0.18012838065624237, 0.00022129212447907776]","""Computer""

---

Trans",False,0,False,0,"Speaker1: um this is
Speaker1: code that they ue so that we can use our thing that we're on right now. It's
Speaker0: Okay, so computer.
Speaker1: Yeah so it's the third letter of the alphabet, followed by not two minus signs but two Yes",C++,"['Computer', 'Language', 'Java', 'Programming', 'Python']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.18443192541599274,"[0.05089757591485977, 0.6595790386199951, 0.022445736452937126, 0.08194539695978165, 0.0007002585916779935]","""Speaker0: Um,
Speaker",False,0,False,0,"Speaker0: Um,
Speaker0: so these are people that are in a lot of comics and they're usually the good guys",Heroes,"['Superman', 'Batman', 'Admired', 'Courage', 'Outstanding']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.7550174593925476,"[0.0057473210617899895, 0.15920190513134003, 0.07763739675283432, 0.002300205873325467, 9.573456918587908e-05]","""SATs""

---",True,1,False,0,"Speaker0: Um, this is a thing with numbers. You take it in high school and there's like
Speaker0: You take it once and then the second time you take it, it's
Speaker1: SATs?
Speaker0: Uh no, it's like an actual class. The second time you take it, it's
Speaker0: this",Algebra,"['Math', 'Equation', 'Formula', 'Number', 'System']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.700466513633728,"[0.033687930554151535, 9.46231375564821e-05, 0.21255944669246674, 0.05317346751689911, 1.8040705981547944e-05]","""Speaker0: I'm going to",True,1,False,0,"Speaker0: Um,
Speaker0: okay. This has Oh gosh, I can't see any of these words. It is over in Europe, and there's a lot of famous things that hang on the wall. And, yes,",Louvre,"['Museum', 'Art', 'Pyramid', 'Paris', 'Light']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.31733080744743347,"[0.00026412762235850096, 0.061507172882556915, 0.17077603936195374, 0.059447091072797775, 0.3906747102737427]","""Speaker1: I'm going to",False,0,False,0,"Speaker0: Um, this is a place over there as well. Um, it has a famous thing that fell down and and there's a song about it",London,"['City', 'England', 'Bridge', 'Capital', 'Metropolitan']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.964165985584259,"[0.022222863510251045, 0.01103630755096674, 7.076490504687172e-08, 0.0017611394869163632, 0.0008135885582305491]","""Tower""

---

Trans",True,1,False,0,"Speaker0: Um, oh my gosh. This is over, there is well and it is um
Speaker0: It's not straight up. It's kind of slanted and it's
Speaker1: A mini tower?
Speaker0: Yep, of what?
Speaker0: What
Speaker0: Yep.",Leaning Tower of Pisa,"['Tourist', 'Historic', 'Site', 'Architecture', 'Italy']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.8919619917869568,"[0.05810841917991638, 6.275041232584044e-05, 0.04086412861943245, 1.243090991920326e-06, 0.009001543745398521]",The secret word that the guesser is trying to,True,1,False,0,"Speaker1: pizza.
Speaker1: Um, okay. My gosh. Okay, this is um
Speaker1: Over there also and it's the the name of the people in Europe uh what what we call them um like their nationality.
Speaker1: They are not English, they're?
Speaker0: Um,
Speaker0: European.
Speaker1: Kind of. Um, along those lines. There are I am trying to think what The The When the Civil War was going on, we were fighting the
Speaker1: Or not the Civil War, the
Speaker0: Oh, uh.
Speaker1: The one before that, the one we fight
Speaker0: Is The Revolutionary War.
Speaker1: Yes.
Speaker0: We were fighting the British.
Speaker1: The British, ye. So, British and then the place that um where the paintings and things are hung that's called a",British Museum,"['London', 'Art', 'England', 'History', 'Building']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.572947084903717,"[0.09151146560907364, 0.014445590786635876, 0.005551321431994438, 0.01360139437019825, 0.3019430637359619]","""Mickey Mouse""

---",True,1,False,0,"Speaker0: Okay. There you go.
Speaker1: Okay. This has Mickey Mouse
Speaker1: Um, and other characters like Cinderella, yup. Uh, but what's the other part of that? It's like",Disneyland,"['Walt', 'Amusement', 'Rides', 'Kids', 'California']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.19642481207847595,"[0.46431806683540344, 0.04295511543750763, 0.19036121666431427, 0.07188950479030609, 0.0340513214468956]","""Photos""

---

Trans",False,0,False,0,"Speaker0: Okay, this is a place where you can go and share photos and comment on peoples things and there, yes.",Facebook,"['Social Network', 'Online', 'Zuckerberg', 'Twitter', 'Friends']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.22292214632034302,"[0.26390397548675537, 0.011105935089290142, 0.04862215742468834, 0.25046306848526, 0.20298270881175995]","""Speaker2: I'm going to",False,0,False,0,"Speaker1: um So, when you go on vacation and you go to, like, the ocean, um you might get a place that's right on",Sand,"['Beach', 'Fine', 'Stone', 'Pebbles', 'Erosion']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.35682743787765503,"[0.0042251660488545895, 0.008026440627872944, 0.0035356697626411915, 7.98937526269583e-06, 0.6273773312568665]","""Speaker2: I'm thinking of",False,0,False,0,Speaker1: This person was recently in the news because he crashed his car and broke his legs.,Tiger Woods,"['Golf', 'Legend', 'Scandal', 'American', 'Celebrity']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.9603654146194458,"[0.027164140716195107, 0.010830516926944256, 2.8449154342524707e-05, 0.0016075720777735114, 3.980761448474368e-06]","""Thief""

---

Trans",True,1,False,0,"Speaker0: um Let's see.
Speaker0: This is a thing that
Speaker0: a lot of
Speaker0: men and boys, I think, uh play on the computer and Oh gosh!
Speaker1: Videogames?
Speaker0: It's one of those and it's uh the first is a word for a thousand
Speaker0: Like another way to say a thousand.
Speaker0: um And then, the the other part of it um
Speaker0: When you steal something",Grand Theft Auto,"['Video Game', 'Crime', 'Car', 'Truck', 'Action']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.48471906781196594,"[0.05045169219374657, 0.030272385105490685, 0.06253103911876678, 0.36696335673332214, 0.0050624157302081585]","""Speaker0: Tornado""",True,1,False,0,"Speaker1: Good.
Speaker0: Yes.
Speaker0: Okay, this is like a tornado. It's like a different type of natural disaster, but when I think of a tornado I also think of this. Um, in
Speaker0: Yep.",Hurricane,"['Wind', 'Cyclone', 'Storm', 'Typhoon', 'Swirl']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.9163970351219177,"[0.06759585440158844, 1.9009883544640616e-05, 0.007507255766540766, 0.008027676492929459, 0.00045311995199881494]",The secret word that the guesser is trying to,True,1,False,0,"Speaker1: Yeah, don't worry. I skip a lot, too.
Speaker0: Mhm.
Speaker0: Okay. So,
Speaker0: if you're
Speaker0: What's the opposite of slow?
Speaker1: Fast?
Speaker0: Yeah. So, if you're going really fast um,
Speaker0: you are going at the
Speaker0: at this um It's sort of like a saying. Um,
Speaker0: Okay. When
Speaker0: So, if you
Speaker0: hear thunder, there's also The visual part of thunder is
Speaker0: blink
Speaker1: Lightning?
Speaker0: Yeah. So, it's like, the word is like Take the first part of that word, it's not lightning, um just like take it off
Speaker1: Hmm.
Speaker1: Flash lightning? um
Speaker0: No no. So, it's um Just take the first syllable of lightning
Speaker1: Lights?
Speaker0: Yes yes. Okay. So,
Speaker1: Light speed?
Speaker0: Um, so, light is a part of this three-letter phrase or
Speaker0: Yeah.
Speaker0: um but you're going really not slow, so you re going at the blink.
Speaker0: Um, 65 is the blink limit.
Speaker1: Limit?
Speaker1: Yeah.
Speaker0: Yeah, so what's the word? 65 is the blink limit, what's the blink?
Speaker1: Oh, speed. Speed limit
Speaker0: Yeah, so put those
Speaker1: Okay.
Speaker0: So, put those together.
Speaker0: um Speed of blink.
Speaker1: Lightspeed.",Speed of Light,"['Fast', 'Space', 'Physics', 'Travel', 'The Sun']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.9787498712539673,"[0.010992792434990406, 0.009571506641805172, 6.124224000814138e-06, 0.0006773470668122172, 2.3240943392011104e-06]",The secret word that the guesser is trying to,True,1,False,0,"Speaker1: Oh, boy. Okay. This is um, a thing that a lot of parents don't want their teenagers playing. It's on
Speaker1: PlayStation. Um, run around.
Speaker0: Video games?
Speaker1: What? What's that?
Speaker0: Uh,
Speaker0: a video game? Video games?
Speaker1: Yes, and it's also um, a thing that you should not do in real life. You will go to jail. Um,
Speaker0: Um, a shooting game? A
Speaker0: is it a specific game?
Speaker1: It's
Speaker1: yes, yes, it's a specific one, and it's um,
Speaker0: Okay,",Grand Theft Auto,"['Video Game', 'Crime', 'Car', 'Truck', 'Action']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.2987991273403168,"[0.006592728663235903, 0.006749643944203854, 0.4590451419353485, 0.21684998273849487, 0.011963315308094025]","""Kung Fu""

---",False,0,True,1,"Speaker1: uh Christina Aguilera, like it's one of those ones, yeah no worries.
Speaker0: oh oh
Speaker0: gotcha
Speaker1: Um this is a it's a Chinese, I can't use that word. It's a they use it to fight uh, there's different styles, there's like",Kung Fu,"['Kick', 'Hit', 'Bruce Lee', 'Martial Arts', 'Panda']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.9797035455703735,"[0.00019242729467805475, 0.009697237983345985, 0.005409739911556244, 0.004960044287145138, 3.710029704961926e-05]","""Blue-ray""

---",True,1,False,0,"Speaker0: Good job um a format that we would put on media inserted into like a thing we would watchon tv.
Speaker1: Like YouTube?
Speaker0: No it would come on a a thing you would pop into like and you plug it into your TV and then I can't word. Um it is it's a color, it's starts with a color.
Speaker1: Uh a color uh I'm gonna go through all the colors and you're gonna tell me which one's good. Red, orange, yellow, green, blue, purple
Speaker0: Yup yep yep like I said blue, what's the media format, it's a format for movies that they",Blu-ray,"['Movie', 'Disc', 'Dvd', 'Sony', 'Player']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.2826464772224426,"[0.004387244116514921, 0.2658001780509949, 0.39803552627563477, 0.025892246514558792, 0.023238277062773705]","""Speaker1: Um that was hard.",False,0,False,0,"Speaker1: Um that was hard. Um
Speaker1: this is a place where they would send the uh gladiators out and they would battle with tigers. The name of the place that they were in. It's in Rome.",Colosseum,"['Italy', 'Gladiators', 'Amphitheatre', 'Ruins', 'Roman']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.03089861012995243,"[0.5625525712966919, 0.022212009876966476, 0.04737852141261101, 0.036560166627168655, 0.3003980815410614]","""Speaker1: You don't w",False,0,False,0,"Speaker1: Yeah, a good job. Um.
Speaker1: You don't wanna go outside like this, otherwise you might get arrested. Um.",Naked,"['Dressed', 'Nude', 'Clothing', 'Without', 'Au Naturel']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.11822443455457687,"[0.7527267932891846, 0.04032496362924576, 0.07123690843582153, 0.017038701102137566, 0.00044814811553806067]","""Criminal""

---

Trans",False,0,False,0,"Speaker0: Okay. So, this is like
Speaker0: It's a criminal.
Speaker0: Jack the Ripper is one of them.
Speaker0: and they end life.
Speaker0: End a lot of people's
Speaker0: lives.
Speaker0: And
Speaker0: We're close to that.
Speaker0: What's another word for that?
Speaker0: Uh-huh, and they do this a lot.
Speaker0: Like if you do it multiple times.
Speaker0: Yeah.",Serial Killer,"['Murderer', 'Crazy', 'Dangerous', 'Kill', 'Hurt']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.87132728099823,"[0.00011345131497364491, 3.931839273718651e-06, 0.06204046308994293, 0.001799932448193431, 0.06471497565507889]","""Theo""

---

Trans",True,1,False,0,"Speaker0: Uh,
Speaker0: I don't know. He was the president.
Speaker0: I think he
Speaker0: I think he was, like, he had polio or something?
Speaker0: Yeah.
Speaker0: And he had, like,
Speaker0: or was it someone else?
Speaker0: Hm.
Speaker0: Say again.
Speaker0: Uh, the other one.
Speaker0: It is, but there were two of them.
Speaker0: Uh,
Speaker0: Theo was one of them, the other one was?
Speaker0: Yeah, that one.
Speaker0: So, the full name is?
Speaker0: Yeah.",Franklin D. Roosevelt,"['Fdr', 'American', 'World War 2', 'New York', 'Politician']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.5576128959655762,"[0.05417526885867119, 1.7492093320470303e-05, 8.986481407191604e-05, 0.028204303234815598, 0.3599000871181488]","""Saliva""

---

Trans",True,1,False,0,"Speaker0: Okay.
Speaker0: So, this is like
Speaker0: when you have
Speaker0: saliva in your mouth, and then you do this
Speaker0: to get rid of the saliva
Speaker0: Down your throat. You have saliva
Speaker0: do it down your throat.
Speaker0: Yeah.",Swallow,"['Bird', 'Spring', 'Black', 'Fly', 'Migrate']"
meta-llama/Llama-2-7b-hf,True,no_answers,221,en_us,0.032785531133413315,"[1.1159316272824071e-05, 0.8627386689186096, 0.02605031244456768, 0.052364006638526917, 0.02605031244456768]","""Speaker0: Yeah.
Speaker",False,0,False,0,"Speaker0: Yeah.
Speaker0: Crowns?",Yellow,"['Color', 'Banana', 'Sun', 'Orange', 'Sun']"
