model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.138360857963562,"[0.11209222674369812, 0.049162182956933975, 7.140241450542817e-06, 0.05376638099551201, 0.646611213684082]","__________

Please guess the secret word",False,0,False,0,"Speaker1: Ok
Speaker1: So, usually in your bible stories, you actually hear of those people that came into existence first. So who is the ehm",Adam,"['Serpent', 'Eve', 'Man', 'Apple', 'Paradise']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.7151708006858826,"[0.002592251403257251, 0.0003040029259864241, 0.0019403646001592278, 2.2034805624571163e-06, 0.27999040484428406]","KFC

---

Please guess the",True,1,False,0,Speaker1: Ok so this one we actually have emm KFC what's the C what does the C stand for in KFC?,Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,1.0713260962802451e-05,"[0.020872751250863075, 0.0067860716953873634, 0.21437735855579376, 0.7579259872436523, 2.714437505346723e-05]","__________

Please guess the secret word",False,0,False,0,"Speaker1: See whenever you are talking about emm.
Speaker1: There's actually 1 syllabus they scrapped in schools recently.
Speaker1: That helps us know about.
Speaker1: How erm.
Speaker1: Obafemi Awolowo did something how Nelson Mandela did to some national.",History,"['Past', 'Stories', 'Legend', 'School', 'Old']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.7017711400985718,"[0.051702097058296204, 0.0037364966701716185, 0.028056245297193527, 0.21048055589199066, 0.004253383260220289]","__________

Please guess the secret word",True,1,False,0,"Speaker1: Okay.
Speaker1: It's actually something that is, they consume it. You understand? but it actually has
Speaker1: a crown on it, they consume it. It's actually edible.
Speaker1: They use it for smoothies",Pineapple,"['Fruit', 'Yellow', 'Hawaii', 'Tropical', 'Pizza']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.25295400619506836,"[0.005389434285461903, 0.2648765444755554, 0.00010768434003693983, 0.475004643201828, 0.0016676512314006686]","_________

Please let me know your answer",False,0,False,0,"Speaker1: is it true
Speaker0: No.
Speaker0: this is actually something
Speaker0: you actually like girls actually love to see it on a man that whenever they see it they love it its all masculinity",Beard,"['Man', 'Hair', 'Face', 'Mustache', 'Jaw']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.11428938806056976,"[0.04306754097342491, 0.041256099939346313, 0.0002139256539521739, 0.04904710501432419, 0.7521259188652039]","__________

Please guess the secret word",False,0,False,0,"Speaker0: Game has end
Speaker1: Two.
Speaker0: Ok so hmm
Speaker0: this is the first creation of God that a human like us.",Adam,"['Serpent', 'Eve', 'Man', 'Apple', 'Paradise']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.0847640261054039,"[0.290997177362442, 0.0800374299287796, 0.26179397106170654, 0.08309252560138702, 0.1993149071931839]","_________

Please guess the secret word.",False,0,False,0,"Speaker1: Erm .
Speaker1: Ok ok.
Speaker1: Ok.
Speaker1: So this is.
Speaker1: Is something that we.
Speaker1: Put in ground.
Speaker1: Then it will now.
Speaker1: Bring out something.",Seed,"['Plant', 'Soil', 'Flower', 'Grow', 'Water']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.17445901036262512,"[1.038255390994891e-06, 1.1792749319283757e-05, 0.07976947724819183, 0.16166965663433075, 0.5840889811515808]","_________

Please guess the secret word.",False,0,False,0,Speaker0: Em ok this is ah when you hear when you hear something you now start to you know do something with your body,Dance,"['Move', 'Music', 'Shake', 'Steps', 'Waltz']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.6020488142967224,"[0.2526627779006958, 0.029781032353639603, 0.11322632431983948, 0.0010671570198610425, 0.0012138481251895428]","_________

Please fill in the blank with",True,1,False,0,"Speaker1: Emm oh wow emm this is something in its in out outer space right its in outer space,
Speaker0: Ok.
Speaker1: but its just something that you just moves and everything it comes in touch with it swallows.",Black Hole,"['Gravity', 'Escape', 'Spacetime', 'Science', 'Mass']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.02721668779850006,"[0.00026166217867285013, 0.00015472722589038312, 0.030421767383813858, 0.0013579990481957793, 0.9405872225761414]","_________

Please guess the secret word.",False,0,False,0,"Speaker0: Um
Speaker0: Ah mehn, this one is easy but so difficult. So, if you want to refer to today,
Speaker1: Ok.
Speaker0: you want to refer to today, lets say you want to sign, you want tot sign and
Speaker0: and put something that refers to today, what is something that refers to today?
Speaker1: Present, package?
Speaker0: Yes, no. You write it, you like write it when you want to refer to today, you have to write it down. Its a format that everybody uses.",Date,"['Month', 'Year', 'Day', 'Calendar', 'Diary']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.18678784370422363,"[1.8509339270167402e-06, 0.20704002678394318, 0.003792203962802887, 0.08174207806587219, 0.5206360816955566]","__________

Please guess the secret word",False,0,False,0,"Speaker0: It's fine.
Speaker0: Ok this one
Speaker0: it breaks easily.
Speaker0: You can use it to drink.",Glass,"['Window', 'Windshield', 'Transparent', 'Mirror', 'Translucent']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.268879234790802,"[0.25833389163017273, 0.10970104485750198, 0.3579465448856354, 0.004816052038222551, 0.0003232146264053881]","_________

Please guess the secret word.",False,0,False,0,"Speaker0: This one,
Speaker0: This is a lady. She sings, she's signed to Jay-Z's emm record label.",Rihanna,"['Umbrella', 'Barbados', 'Female', 'Musician', 'Hit']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.8404341340065002,"[0.002491429215297103, 5.833306204294786e-06, 0.14013168215751648, 0.010132892057299614, 0.006803959608078003]","Jupiter

Please let me know if you",True,1,False,0,"Speaker0: Okay, this is a place
Speaker1: Okay
Speaker0: It's in outer space
Speaker0: Right? So you know how there is only one sun
Speaker0: This other body gives light as well, right? And it might be more than one for any particular planet but for earth, we only have one
Speaker1: Jupiter",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.9302016496658325,"[0.061028026044368744, 0.000839385436847806, 0.007851851172745228, 2.891317990361131e-06, 7.628371531609446e-05]","Kanye West

Please let me know",True,1,True,1,"Speaker1: Let me see ok
Speaker1: this guy is a rapper.
Speaker0: Ok.
Speaker1: He has become very problematic of recent he ran for the presidency in united state this year but obviously he didn't win.
Speaker0: Did he win?
Speaker1: No.
Speaker0: I don't think I Jay z..
Speaker1: He's married no he's married to one very popular woman they have their own show,
Speaker1: keeping up with somebody.
Speaker0: Kardashian.
Speaker0: Ok ok Kanye Kanye.
Speaker1: Ehn ehn that ehn ehn",Kanye West,"['Kim Kardasian', 'Outspoken', 'Famous', 'Chicago', 'Singer']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.7802262902259827,"[0.015315072610974312, 0.1849248707294464, 9.065152698894963e-05, 0.004099798388779163, 0.015343250706791878]","Straight

---

Now, it",True,1,False,0,"Speaker1: Um wow! so, this this thing eh is a fear of people who are not whose sexual preference is not straight. So, they are not straight. but some people don't like them because they are not straight. So, this thing that this people have this people that don't have that don't like them they have a thing. what's it called?
Speaker0: Phobia.
Speaker1: Its like a feel.
Speaker1: Eh eh against, against people that are not straight, eh.",Homophobia,"['Ignorance', 'Prejudice', 'Dislike', 'Lgbt', 'Gay']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.033146485686302185,"[0.016085727140307426, 0.0007586082792840898, 0.0017872706521302462, 1.252603397006169e-06, 0.9482207298278809]","_____________

Please guess the secret word",False,0,False,0,"Speaker0: Okay, so I'm meant to describe
Speaker0: this particular thing I'm talking about
Speaker1: Yes
Speaker0: it's a, a kind of animal that is mostly and commonly eaten in Christmas period.",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.8611167073249817,"[0.0005524943699128926, 0.00064946518978104, 0.1263972371816635, 0.0004682917206082493, 0.010815844871103764]","_______________

Please guess the secret",True,1,False,0,"Speaker1: so this one
Speaker1: what is it called now so a player,
Speaker1: i think
Speaker1: he died last year, he's quite tall,
Speaker1: he's black, he's an African-American or Black-American",Kobe Bryant,"['Nba', 'Lakers', 'Athlete', 'Accident', 'Basketball']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.7516287565231323,"[9.255277291231323e-06, 0.003413860686123371, 0.0011085846927016973, 0.02330535463988781, 0.22053411602973938]","Mobile

---

Now it's",True,1,False,0,"Speaker1: Um.
Speaker1: So here.
Speaker1: Umm
Speaker1: Ok.
Speaker1: This stuff we use it we use it to speak with people.
Speaker1: Alright.
Speaker1: But um oh how do I describe this now but we use it to speak with people.
Speaker0: A mobile phone?
Speaker1: Yeah it's in the mobile phone and it's
Speaker1: in the mobile phone.
Speaker1: and its a particular software.
Speaker1: and it vary for different.
Speaker0: Whatsapp?
Speaker1: It vary, it's a mobile,  it's a software and it vary for each device.
Speaker0: Vary for each device.
Speaker1: It vary it vary it vary for each device it's a software.
Speaker0: Hmm.
Speaker1: It varies for each device each device has it own software it's unique.
Speaker0: Ok.
Speaker1: It's unique.
Speaker0: Uhhh.
Speaker1: Yes.
Speaker1: It's unique.
Speaker1: So I don't want to call the forbidden word but it's unique it's always.
Speaker0: Hmmm.
Speaker1: Yeah.
Speaker0: And you can use it to text and use it to call not whatsapp not instagram.
Speaker1: Yes but not the device itself.
Speaker1: That particular stuff that controls all of all those things that go out.
Speaker1: That stuff that controls the.
Speaker1: The calling and all of all that.
Speaker1: You know what it's called.
Speaker0: Messaging message.
Speaker1: No no no no no.
Speaker1: They.
Speaker1: What controls the whole device itself.
Speaker1: That makes it function.
Speaker0: Ah um an ios or software.
Speaker1: Ok give me another word for it the one relating to that-- correct fantastic",Android (Operating System),"['Google', 'Ios', 'Phone', 'Apple', 'Mobile']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.21954947710037231,"[0.0019573539029806852, 0.029282474890351295, 0.683053731918335, 0.06615094840526581, 6.047065653547179e-06]","_______________

Please let me know",False,0,False,0,"Speaker0: Um, ok so, this thing in particular, um some evil people use it to, you know, to fight. And once it comes on you, everything, you know, melts. What is it?
Speaker1: Is it
Speaker0: It's a liquid, once it comes on you, everything melts. if the liquid comes",Acid,"['Drug', 'Attack', 'Chemical', 'Solution', 'Ph']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.3233587145805359,"[0.6365692615509033, 0.02042684331536293, 0.019486671313643456, 2.540529203542974e-05, 0.0001329837687080726]","Wristwatch

Please let me know if",False,0,False,0,"Speaker0: Okay. So, this particular thing
Speaker0: um
Speaker0: this particular thing is on my body,
Speaker0: and um I use it, you know,
Speaker1: Wristwatch?
Speaker0: it's on my body, I use it to look around, I use it to identify things and all of",Eye,"['Vision', 'Sight', 'Face', 'See', 'Light']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.8373948335647583,"[0.01791330799460411, 0.00014018996444065124, 0.0032012274023145437, 0.022942103445529938, 0.11840832233428955]","Olympic

---

Now, based on",True,1,False,0,"Speaker0: Sorry, what's is called?
Speaker0: really?
Speaker1: Um.
Speaker1: So, usually this um It's um
Speaker1: It's like,
Speaker1: It's a Oh fuck, it's an event
Speaker1: where they do it every 4 years.
Speaker1: Um, you have different events, uh you can There is running,
Speaker1: there is football,
Speaker1: there is
Speaker1: different They do it every 4 years. Nigeria won in 1996.
Speaker0: Atlanta '96.
Speaker1: Yeah, what is it called? Say it again.
Speaker0: Olympics.
Speaker1: Exactly. Olympic what? Olympic, what do you call it?
Speaker1: Yeah, you are right, it's Olympic but the other word?
Speaker1: a group of sporting events.
Speaker0: Olympic athletes.
Speaker1: No, Olympic something, the entire event.
Speaker0: Olympics sports.
Speaker1: Another word for sports.
Speaker0: Championship.
Speaker0: Athletes, athletic.
Speaker1: When a group of people come together in the night after like you know they wanna play something together.
Speaker0: Olympics theater?
Speaker1: No for example um you are with your,
Speaker0: Olympic group.
Speaker1: No, it's with the It's with the G.
Speaker1: Olympic uh?
Speaker0: Olympic group?
Speaker1: No, you know this word, we are not moving until we get it.
Speaker1: So um,
Speaker1: for example a night with your friends, you guys just going to chill and play.
Speaker1: You chill with your friends you play what?",Olympic Games,"['Sports', 'Greek', 'Winter', 'Summer', 'Competition']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.1962229162454605,"[0.054623525589704514, 0.03145989030599594, 0.6958858966827393, 0.00772367836907506, 0.014084112830460072]",What is the secret word that the speaker is trying,False,0,False,0,"Speaker1: So this is what we .
Speaker1: Usually.
Speaker1: Put on everyday.
Speaker0: hm hmm
Speaker1: Umm.
Speaker1: It can be.
Speaker1: But the verb for it the action.
Speaker1: kind of.
Speaker0: Cloth.
Speaker1: No their action.
Speaker1: No it's cloth but the action of that.",Clothing,"['Pants', 'Shirt', 'Fabric', 'Outfit', 'Dress']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.8212302327156067,"[0.00016635574866086245, 0.015788113698363304, 0.00402888935059309, 0.15575028955936432, 0.0030361840035766363]","_____________

Please guess the secret word",True,1,False,0,"Speaker0: Right.
Speaker1: ammm we usually go
Speaker1: Ahhhhh.
Speaker1: Ok you have medical doctor yes.
Speaker1: Ok, a doctor then if you are not a doctor you are a what?
Speaker1: Its in the same field they also go to the university. what?
Speaker0: A nurse.
Speaker0: You are a nurse.
Speaker1: No another one. Its a profession like that in that field is also, you also do six years studying it.
Speaker0: amm ammm.
Speaker1: They deal with stuff. yes.",Dentist,"['Mouth', 'Cavity', 'Filling', 'Anesthetics', 'Teeth']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_ng,0.9719361662864685,"[9.15022519620834e-06, 0.003451550379395485, 0.00024618784664198756, 0.0008601360605098307, 0.02349676564335823]","Wash

---

Please let me",True,1,False,0,"Speaker0: Ok I got that.
Speaker1: Yes.
Speaker1: ammm,
Speaker1: we usually,
Speaker1: ok we wash our cloths inside it.
Speaker0: Ok.
Speaker0: Water.
Speaker1: Ok no we put the cloth we put the cloths inside to wash.
Speaker0: Ohhh.
Speaker0: Ohh.
Speaker0: Bucket.
Speaker1: ahh imagine you are leaving for example in Europe, where people don't wash with hands.",Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.6376346349716187,"[0.0033546786289662123, 6.472691893577576e-05, 0.000349461188307032, 0.2549908459186554, 0.10360575467348099]","Drama

---

Now, based",True,1,False,0,"Speaker1: Yeah.
Speaker1: Describe the below without using the forbidden words in red.
Speaker1: Okay. If you were to
Speaker1: go to a
Speaker1: about
Speaker0: We go to a web show
Speaker1: If you were to go to a live show
Speaker0: Oh, okay.
Speaker1: about
Speaker1: that is very dramatic.
Speaker1: It's described as one word.
Speaker0: It's a show
Speaker0: that's very dramatic?
Speaker1: It's a live show
Speaker1: that's very dramatic. It's all
Speaker0: uh Oh!
Speaker0: Like the theater? That kind of show?
Speaker1: Yes, you're getting closer.
Speaker0: It's a drama?
Speaker0: Uh no.
Speaker1: It's not a specific show, it's what this is called.
Speaker0: Okay. All right.
Speaker0: Oh man.
Speaker1: It's what this kind of thing is called. It's somebody singing",Opera,"['Sing', 'Stage', 'Music', 'Pavarotti', 'Tenor']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.18033427000045776,"[0.14024002850055695, 0.10919295251369476, 0.11909947544336319, 0.43756499886512756, 0.013568257912993431]",What is the secret word?,False,0,False,0,"Speaker1: Okay. uh
Speaker1: Think a
Speaker1: very hot geographic area from a long time ago
Speaker1: with
Speaker1: angular buildings.",Ancient Egypt,"['Pharaoh', 'Desert', 'Sphinx', 'Pyramid', 'Giza']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.1309739500284195,"[0.8690230846405029, 1.3227646604718757e-06, 7.34698971882608e-07, 5.365011475078063e-07, 3.495964051580813e-07]","_______________

Please guess the secret",False,0,False,0,"Speaker1: Uh.
Speaker1: What grows on the top
Speaker1: of a  person's cranio.",Hair,"['Follicles', 'Body', 'Head', 'Short', 'Long']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.14685013890266418,"[0.0008098665857687593, 0.7455002069473267, 0.08818678557872772, 0.018472706899046898, 0.00018027052283287048]","?

Please guess the secret word.",False,0,False,0,"Speaker0: uh
Speaker0: The thing that knights
Speaker0: use.",Sword,"['Steel', 'Weapon', 'Knive', 'Fencing', 'Sable']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.4108356833457947,"[0.5868169665336609, 5.487902672030032e-05, 7.075374014675617e-05, 0.0022213920019567013, 2.820326869823475e-07]","The Beatles

Please let me know if",False,0,False,0,"Speaker0: nice
Speaker1: uh
Speaker1: a very famous singer from the UK with a band of
Speaker1: guys who are unbelievable famous
Speaker0: BEatles, the Beatles
Speaker1: yeah
Speaker0: nice
Speaker1: or but this is like, this is the guy specifically",John Lennon,"['Beatles', 'Activist', 'Murder', 'Songwriter', 'English']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.06656727939844131,"[1.5234661077556666e-05, 0.14845924079418182, 0.0001531595626147464, 0.001862496486864984, 0.782942533493042]",What is the secret word that the guesser is,False,0,False,0,"Speaker1: Okay, an extremely
Speaker1: almost ostentatiously handsome male
Speaker1: person who is in movies,
Speaker1: who is a action hero most of the time.
Speaker0: Oh uh The Rock
Speaker1: No
Speaker0: No uh
Speaker1: Think
Speaker0: Current, is he current?
Speaker1: Er ish
Speaker0: Okay, oh man.
Speaker1: His last name is what you find in the core of a uh peach or any other",Brad Pitt,"['American', 'Actor', 'Blonde', 'Troy', 'Jennifer Aniston']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.6814005970954895,"[0.0026566972956061363, 0.26172882318496704, 0.05312969163060188, 0.00047934174654074013, 0.0006048979703336954]","Space

---

Please let me know",True,1,False,0,"Speaker0: Okay.
Speaker0: All right. So, this is
Speaker0: the um
Speaker0: the study of um It's the It's a
Speaker0: the the the study of the area that's way above the Earth.
Speaker0: That involves other um
Speaker1: Oh, uh
Speaker0: things that are out there.",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.5676249861717224,"[0.02184843085706234, 0.04533390328288078, 0.3621961772441864, 0.0029952125623822212, 1.3029134606767911e-06]","Jail

Please let me know if you",True,1,False,0,"Speaker0: Astronomy, astronomy?
Speaker1: Yeah.
Speaker1: Okay, um.
Speaker1: All right.
Speaker1: This uh, if somebody breaks out of jail,
Speaker1: this is uh, the verb
Speaker1: that this is a verb um, that they if they
Speaker0: It breaks out of
Speaker1: Yeah, if they break out of jail, or if they break out of like, some sort of containment um, a prisoner
Speaker0: Breaks out of jail?
Speaker1: has
Speaker1: Yeah.",Escape,"['Flee', 'Stay', 'Disappear', 'Fast', 'Run']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.9388594627380371,"[0.026306001469492912, 0.024999674409627914, 0.007672019302845001, 0.001962929265573621, 0.00019984637037850916]","_______________

Please guess the secret",True,1,False,0,"Speaker0: Escaped.
Speaker1: Yes.
Speaker1: Good. All right, um
Speaker0: Sweet.
Speaker1: Let's see.
Speaker1: All right.
Speaker1: And
Speaker1: um
Speaker0: Oh gosh.
Speaker1: This is
Speaker1: Yeah, it Yeah, let's see
Speaker1: Oh okay, all right. So, this is um uh when somebody is uh laying in bed resting and they make a loud kind of an ongoing noise.
Speaker1: While they're in bed resting.",Snore,"['Night', 'Noise', 'Nose', 'Sleep', 'Disturb']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.925312876701355,"[0.02836228534579277, 0.0037055264692753553, 0.0006504967459477484, 0.04181736335158348, 0.00015150320541579276]","_____________

Please give your answer in",True,1,False,0,"Speaker1: this. What? All right, all right, so.
Speaker0: What?
Speaker1: Uh, this uh, this young man
Speaker1: um, is a very well-known singer,
Speaker1: who was kind of a heart-throb. Hm, he, I mean, he's still active, but like 10 years ago, like, all of the girls were crazy about this guy.
Speaker0: Okay.",Justin Bieber,"['Famous', 'Canadian', 'Youtube', 'Teenager', 'Pop']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.013452100567519665,"[0.009985890239477158, 0.3426898419857025, 0.03431947901844978, 0.35757625102996826, 0.24197645485401154]","Spaghetti

Please let me know if",False,0,False,0,"Speaker1: Okay.
Speaker1: Um, yeah. So, if you're going to have
Speaker0: Uh, it's all I've got.
Speaker1: Yeah, we're good.
Speaker1: So, um.
Speaker1: Uh, sometimes this is This is something that might be balanced Uh, you might have a couple of these balanced on top of a pile of spaghetti.
Speaker1: Uh, it's a
Speaker1: common Yeah. That's right.",Meat ball,"['Round', 'Food', 'Ball', 'Sauce', 'Pasta']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.0007547597633674741,"[0.24024735391139984, 0.3954479396343231, 0.2939225435256958, 0.06943478435277939, 0.00019257544772699475]","__________

Please fill in the blank",False,0,False,0,"Speaker1: uh This is
Speaker1: a clear
Speaker1: uh frame
Speaker1: in, like, a
Speaker1: house or something, that lets you look",Window,"['Glass', 'Door', 'Building', 'Outside', 'Light']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.22968541085720062,"[0.04288549721240997, 0.313521146774292, 1.8340200767852366e-05, 0.08627869933843613, 0.3276109993457794]","?

Please guess the secret word.",False,0,False,0,"Speaker0: This is where, uh
Speaker0: the US leader
Speaker0: lives.",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,1.1761861742343171e-06,"[0.017773965373635292, 3.9099435866774e-07, 0.7356969118118286, 0.0014430334558710456, 0.24508453905582428]","_______________

Please guess the secret",False,0,False,0,"Speaker1: This is a
Speaker1: um
Speaker1: something
Speaker1: you do to earn
Speaker1: money
Speaker1: to earn money.
Speaker1: Well, it's like a noun.
Speaker1: Yeah.",Job,"['Employment', 'Position', 'Career', 'Interview', 'Profession']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.006670242175459862,"[3.4933953429572284e-05, 0.4394320845603943, 0.00018857402028515935, 0.07814573496580124, 0.475528359413147]","Two

---

Please let me know",False,0,False,0,"Speaker0: Ah,
Speaker0: This is
Speaker0: not
Speaker0: The one, but the
Speaker0: Another
Speaker0: way of saying that.
Speaker0: Another way of saying
Speaker0: two.
Speaker0: So, like
Speaker0: hour
Speaker0: minute
Speaker0: You have hours, and then you have minutes, and then you have",Second,"['First', 'Third', 'Count', 'Grade', 'Ordinal']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.22195883095264435,"[0.006341663654893637, 0.009604627266526222, 0.723754346370697, 0.011004317551851273, 0.027336183935403824]","_______________

Please let me know",False,0,False,0,"Speaker0: Okay, this is like
Speaker0: when you have like
Speaker0: the slowest
Speaker0: piece in the world is a what?
Speaker0: What makes that matter?
Speaker0: And something in that
Speaker0: has a negative charge.
Speaker0: Yeah.",Electron,"['Atom', 'Particle', 'Molecule', 'Physics', 'Proton']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.6734670996665955,"[0.2607388496398926, 0.007974219508469105, 0.04467108100652695, 0.012799418531358242, 0.00034929614048451185]","What is the secret word?

Please let",True,1,False,0,"Speaker0: Oh, World War II?",Winston Churchill,"['World War 2', 'England', 'Britain', 'Prime Minister', 'Uk']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.9247493147850037,"[0.034285470843315125, 0.01800484023988247, 2.982054638778209e-07, 0.01963852532207966, 0.003321545897051692]","Michael Drayton

---

Gu",True,1,False,0,"Speaker0: Okay, Michael Drayton, Lebron James.",Shaquille O'neal,"['Basketball', 'Kobe', 'Big', 'Sports', 'Kazaam']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.04276793450117111,"[0.00011391394218662754, 0.29068994522094727, 0.5409573316574097, 0.0001518113276688382, 0.12531903386116028]","""dog""

---

Please let",False,0,False,0,,Passport,"['Document', 'Abroad', 'Travel', 'Control', 'Visa']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.03825213387608528,"[0.002230972982943058, 0.0028927214443683624, 3.347413439769298e-07, 0.8703601360321045, 0.08626370877027512]","?

Please guess the secret word.",False,0,False,0,Speaker0: oh,Podium,"['Winner', 'Champion', 'Platform', 'Competitor', 'Gold']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.013614865951240063,"[7.614505739184096e-05, 0.0013504554517567158, 0.06988560408353806, 0.705976128578186, 0.20909681916236877]","""dog""

---

Please let",False,0,False,0,,Green,"['Color', 'Plants', 'Money', 'Broccoli', 'Nature']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.00903334654867649,"[0.5846036076545715, 0.0003417091502342373, 0.0002439720119582489, 0.4057190716266632, 5.834391777170822e-05]",What is the secret word?,False,0,False,0,"Speaker0: Wait. What?
Speaker0: River?",Nile,"['River', 'Egypt', 'Moses', 'Crocodile', 'Africa']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.6496209502220154,"[0.01062579732388258, 0.3263486921787262, 3.4668062198761618e-06, 3.834242079392425e-07, 0.013400636613368988]","What is the secret word?

Please let",True,1,False,0,Speaker0: Okay.,Abraham Lincoln,"['Civil War', 'Famous', 'American', 'History', 'Slavery']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.003015470691025257,"[0.8823517560958862, 0.026667313650250435, 0.03777502104640007, 0.037824731320142746, 0.012365763075649738]","?

Please guess the secret word.",False,0,False,0,"Speaker0: green
Speaker0: cottage, house",Greenhouse Gas,"['Carbon Dioxide', 'Atmosphere', 'Energy', 'Thermal', 'Earth']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.09947387129068375,"[0.00898605864495039, 0.7842525243759155, 0.10399619489908218, 0.003291250206530094, 1.355981709139087e-07]","_________

Please fill in the blank with",False,0,False,0,"Speaker0: Um, it's a um
Speaker0: Wimbledon.",Tennis,"['Sport', 'Racket', 'Ball', 'Court', 'Net']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.003882788121700287,"[0.03070681542158127, 2.579462716312264e-06, 0.0022167344577610493, 0.6585350632667542, 0.30465584993362427]","Vladimir Putin

Please guess the secret word",False,0,False,0,"Speaker1: um
Speaker1: what
Speaker1: Vladimir Putin
Speaker1: would
Speaker1: talk",Russian Language,"['Slavic', 'Country', 'Speech', 'Moscow', 'Tolstoy']"
meta-llama/Llama-2-7b-chat-hf,True,no_answers,221,en_us,0.33778321743011475,"[0.005987353157252073, 0.6513140201568604, 0.0017065777210518718, 0.00046591300633735955, 0.0027428260073065758]","_________

Please guess the secret word.",False,0,False,0,"Speaker1: Um.
Speaker1: This would be someone that you look up to. Someone who
Speaker1: um
Speaker1: Um.",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']"
